onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.018	10.014	ITI	Fixation+	98.059	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.898	n/a
10.048	0.497	angry	Picture	97.545	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	40.928	AF09HAS.jpg
10.546	0.514	Blank	Blank	97.031	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	41.425	n/a
11.076	0.497	angry	Picture	96.517	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	41.956	AM10HAS.jpg
11.574	0.514	Blank	Blank	96.003	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	42.453	n/a
12.104	0.497	angry	Picture	95.489	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	42.984	BM12HAS.jpg
12.601	0.514	Blank	Blank	94.975	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	43.481	n/a
13.132	0.497	angry	Picture	94.461	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	44.012	AF20HAS.jpg
13.629	0.514	Blank	Blank	93.947	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	44.509	n/a
14.16	0.497	angry	Picture	93.433	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	45.039	BM08HAS.jpg
14.657	0.514	Blank	Blank	92.919	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	45.537	n/a
15.188	0.497	angry	Picture	92.405	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	46.067	AF32HAS.jpg
15.685	0.514	Blank	Blank	91.891	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	46.565	n/a
16.215	0.497	angry	Picture	91.377	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	47.095	AF03HAS.jpg
16.713	0.514	Blank	Blank	90.864	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	47.593	n/a
17.243	0.497	angry	Picture	90.35	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	48.123	AF25HAS.jpg
17.741	0.514	Blank	Blank	89.836	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	48.62	n/a
18.271	0.497	angry	Picture	89.322	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	49.151	AM14HAS.jpg
18.769	0.514	Blank	Blank	88.808	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	49.648	n/a
19.299	0.497	angry	Picture	88.294	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	50.179	AM04HAS.jpg
19.797	0.514	Blank	Blank	87.78	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	50.676	n/a
20.327	0.497	angry	Picture	87.266	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	51.207	BF29HAS.jpg
20.825	0.514	Blank	Blank	86.752	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	51.704	n/a
21.355	0.497	angry	Picture	86.238	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	52.235	AF14HAS.jpg
21.852	0.514	Blank	Blank	85.724	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	52.732	n/a
22.383	0.497	angry	Picture	85.21	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	53.263	BM07HAS.jpg
22.88	0.514	Blank	Blank	84.696	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	53.76	n/a
23.411	0.497	angry	Picture	84.182	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	54.291	BM11HAS.jpg
23.908	0.514	Blank	Blank	83.668	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	54.788	n/a
24.439	0.497	angry	Picture	83.154	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	55.318	BF04HAS.jpg
24.936	0.514	Blank	Blank	82.64	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	55.816	n/a
25.467	0.497	angry	Picture	82.127	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	56.346	AF17HAS.jpg
25.964	0.514	Blank	Blank	81.612	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	56.844	n/a
26.494	0.497	angry	Picture	81.099	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	57.374	AM23HAS.jpg
26.992	0.514	Blank	Blank	80.585	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	57.871	n/a
27.522	0.497	angry	Picture	80.071	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	58.402	BM35HAS.jpg
28.02	0.514	Blank	Blank	79.557	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	58.899	n/a
28.55	0.497	angry	Picture	79.043	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	59.43	BM24HAS.jpg
29.048	0.514	Blank	Blank	78.529	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	59.927	n/a
29.578	0.497	angry	Picture	78.015	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	60.458	AM22HAS.jpg
30.075	0.514	Blank	Blank	77.501	n/a	1	1	20	n/a	20	n/a	2	n/a	n/a	n/a	n/a	60.955	n/a
30.606	10.014	ITI	Fixation+	67.471	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	61.486	n/a
40.636	0.497	neutral	Picture	66.957	n/a	1	2	1	n/a	21	33	1	n/a	n/a	n/a	n/a	71.516	AM21NES.jpg
41.134	0.514	Blank	Blank	66.443	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	72.013	n/a
41.664	0.497	neutral	Picture	65.929	n/a	1	2	2	n/a	22	39	1	n/a	n/a	n/a	n/a	72.544	AM28NES.jpg
42.162	0.514	Blank	Blank	65.415	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	73.041	n/a
42.692	0.497	neutral	Picture	64.901	n/a	1	2	3	n/a	23	25	1	n/a	n/a	n/a	n/a	73.572	BM06NES.jpg
43.189	0.514	Blank	Blank	64.387	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	74.069	n/a
43.72	0.497	neutral	Picture	63.873	n/a	1	2	4	n/a	24	5	1	n/a	n/a	n/a	n/a	74.6	BF07NES.jpg
44.217	0.514	Blank	Blank	63.359	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	75.097	n/a
44.748	0.497	neutral	Picture	62.845	n/a	1	2	5	n/a	25	10	1	n/a	n/a	n/a	n/a	75.627	AF18NES.jpg
45.245	0.514	Blank	Blank	62.331	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	76.125	n/a
45.776	0.497	neutral	Picture	61.817	n/a	1	2	6	n/a	26	34	1	n/a	n/a	n/a	n/a	76.655	AM22NES.jpg
46.273	0.514	Blank	Blank	61.303	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	77.153	n/a
46.804	0.497	neutral	Picture	60.789	n/a	1	2	7	n/a	27	36	1	n/a	n/a	n/a	n/a	77.683	BM24NES.jpg
47.301	0.514	Blank	Blank	60.276	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	78.181	n/a
47.832	0.497	neutral	Picture	59.762	n/a	1	2	8	n/a	28	14	1	n/a	n/a	n/a	n/a	78.711	AF23NES.jpg
48.329	0.514	Blank	Blank	59.248	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	79.209	n/a
48.859	0.497	neutral	Picture	58.734	n/a	1	2	9	n/a	29	9	1	n/a	n/a	n/a	n/a	79.739	AF17NES.jpg
49.357	0.514	Blank	Blank	58.22	n/a	1	2	9	n/a	29	n/a	1	n/a	n/a	n/a	n/a	80.236	n/a
49.887	0.497	neutral	Picture	57.706	n/a	1	2	10	n/a	30	19	1	n/a	n/a	n/a	n/a	80.767	AF31NES.jpg
50.385	0.514	Blank	Blank	57.192	n/a	1	2	10	n/a	30	n/a	1	n/a	n/a	n/a	n/a	81.264	n/a
50.915	0.497	neutral	Picture	56.678	n/a	1	2	11	n/a	31	15	1	n/a	n/a	n/a	n/a	81.795	AF25NES.jpg
51.412	0.514	Blank	Blank	56.164	n/a	1	2	11	n/a	31	n/a	1	n/a	n/a	n/a	n/a	82.292	n/a
51.943	0.497	neutral	Picture	55.65	n/a	1	2	12	n/a	32	22	1	n/a	n/a	n/a	n/a	82.823	BM03NES.jpg
52.44	0.514	Blank	Blank	55.136	n/a	1	2	12	n/a	32	n/a	1	n/a	n/a	n/a	n/a	83.32	n/a
52.971	0.497	neutral	Picture	54.622	n/a	1	2	13	n/a	33	11	1	n/a	n/a	n/a	n/a	83.851	AF20NES.jpg
53.468	0.514	Blank	Blank	54.108	n/a	1	2	13	n/a	33	n/a	1	n/a	n/a	n/a	n/a	84.348	n/a
53.999	0.497	neutral	Picture	53.594	n/a	1	2	14	n/a	34	4	1	n/a	n/a	n/a	n/a	84.879	AF05NES.jpg
54.496	0.514	Blank	Blank	53.08	n/a	1	2	14	n/a	34	n/a	1	n/a	n/a	n/a	n/a	85.376	n/a
55.027	0.497	neutral	Picture	52.566	n/a	1	2	15	n/a	35	17	1	n/a	n/a	n/a	n/a	85.906	BF28NES.jpg
55.524	0.514	Blank	Blank	52.052	n/a	1	2	15	n/a	35	n/a	1	n/a	n/a	n/a	n/a	86.404	n/a
56.055	0.497	neutral	Picture	51.539	n/a	1	2	16	n/a	36	13	1	n/a	n/a	n/a	n/a	86.934	BF22NES.jpg
